‾	linea in alto, linea sopra, sopralineatura
😩	arrabbiato, disperato, esausto, faccina, faccina che piange, faccina esausta, nooo, piangere, sfinito, stanco
😫	disperato, faccina, faccina stanca, stanco, triste
🥱	annoiato, assonnato, buona notte, faccina, faccina che sbadiglia, mi annoio, noia, pisolino, sbadigliare, sbadiglio, sonno, stanchezza, stanco, zzz
😤	arrabbiarsi, arrabbiato, faccina arrabbiata, faccina che sbuffa, faccina con il fumo, faccina frustrata, frustrato, frustrazione, rabbia, sbuffare, scontento, uffa
😡	arrabbiato, broncio, faccina, faccina accigliata, faccina rossa, furioso, imbronciato, male, muso, odio
😠	arrabbiato, che odio, faccina, faccina arrabbiata, frustrato, furia, infuriato, non mi piace, odio, rabbia
🤬	arrabbiato, bestemmiare, censura, faccina, faccina che bestemmia, faccina che impreca, faccina con simboli sulla bocca, imprecare, incavolato, insultare, molto arrabbiato
😈	arrabbiato, corna, diavolo, faccina, faccina con sorriso e corna, faccina viola, sorriso, sorriso con corna
👿	arrabbiato, diavoletto, diavolo, diavolo viola, faccina, faccina arrabbiata con corna, scontento
💀	cranio, favola, morte, mostro, ossa, pericolo, stanco morto, teschio, umorismo nero, yolo
☠️	letale, morte, ossa incrociate, pericolo, pirata, pirati, teschio, teschio con ossa incrociate
💩	buona fortuna, cacca, fortuna, fortunato, popò, pupù, puzza
🤡	It, carnevale, circo, clown, faccina, faccina del clown, faccina pagliaccio, maschera, pagliaccio, teatro
👹	creature, diavolo, faccina, favola, fiaba, finzione, maschera, mostro, orco, paura
👺	arrabbiato, carnevale, cattivo, crudele, diavolo, favola, fiaba, folletto, goblin, malefico, mostro
👻	creatura, fantasma, fantasmino, favola, fiaba, giocare, gioco, halloween, horror, mostro, paura, scherzetto, scherzo, sciocco, storie di fantasmi, stregare, stregato, terrore
👽️	ET, UFO, alieno, extraterrestre, faccina, favola, marziani, mostro, spazio
👾	GIF, UFO, alieno, arcade, creatura, faccina, faccina viola, favola, mostro, mostro alieno, pixel, video gioco, videogioco
🤖	faccina, faccina di robot, robot, tecnologia
😺	aperta, bocca, faccina, faccina del gatto, gatto, gatto che sorride, sorridente
😸	faccina, gatto, gatto che sogghigna, occhi, sorridente, sorriso
😹	faccina, gatto, gatto con lacrime di gioia, gioia, lacrime di gioia, risata, sorriso
😻	amore, cuore, faccina, gatto, gatto innamorato, occhi a cuore, sorriso
😼	faccina, faccina del gatto, gatto, gatto con sorriso sarcastico, gatto sorriso ironico, gatto sorriso sarcastico, ironico, sarcastico, sorriso ironico
😽	baci, faccina, gatto, gatto che manda baci, occhi chiusi
🙀	OMG, esterrefatto, faccina, gatto, gatto esterrefatto, impossibile, incredibile, non ci credo, oh mio Dio, sorpreso, wow
😿	faccina, gatto, gatto che piange, lacrima, pianto, triste
😾	arrabbiato, broncio, faccina, gatto, gatto imbronciato, infelice, muso
🙈	faccina, faccina della scimmietta, gesto, non guardo, non posso guardare, non vedo, proibito, scimmia, scimmietta, scimmietta non vedo, segreto, vietato
🙉	animale, animali, faccina, non sentire, non sento, orecchie da mercante, scimmia, scimmietta, scimmietta non sento, segreto, vietato
🙊	animale, animali, faccia, faccina, in silenzio, monello, non parlo, proibito, scimmia, scimmietta, scimmietta non parlo, segreto, vietato
💌	busta, busta con cuore, cuore, c’è posta per te, inviare, lettera, lettera d’amore, posta, ricevere, romanticismo, san valentino
💘	amore, appuntamento, cuore, cuore con freccia, cuore rosa con freccia, cupido, emozione, emozioni, freccia, innamorarsi, innamorati, romantico, rosa, san valentino
💝	San Valentino, amore, cuore, cuore con fiocco, cuore rosa, cuore rosa con fiocco, emozione, fiocco, regalo, romantico
💖	amore, cuore, cuore che luccica, cuore rosa, emozionato, emozione, innamorata, innamorato, luccicare, luccichio
💗	amore, battito, cuore, cuore che batte, cuore che cresce, cuore che pulsa, cuore rosa, emozionato, emozione, nervoso
💓	amore, battito, cuore, cuore che batte, cuore rosa, emozione, pulsazione
💞	adorabile, amore, appuntamento, carino, cuori che girano, cuoricini, cuoricino, emozione, girare
💕	amare, amore, anniversario, appuntamento, baci, cuori, due cuori, emozione, flirt, innamorato, romantico, rosa
💟	amore, cuore, cuore bianco, cuore nel quadrato, cuore viola, cuoricino, decorazione con cuore, san valentino, ti amo
❣️	cuore, punteggiatura, punto esclamativo, punto esclamativo a cuore, simbolo
💔	amore, amore finito, cuore, cuore infranto, emozione, infranto, spezzato, triste
❤‍🔥	amore, bruciare, cuore in fiamme, cuore sacro, lussuria, passione
❤‍🩹	cuore con bende, cuore guarito, guarigione, guarire, sentirsi meglio
❤️	amore, cuore, cuore rosso, cuoricino, emozione, rosso
🩷	affetto, amore, cuore, cuore rosa, emozione, rosa
🧡	amore, arancione, cuore, cuore arancio, cuore arancione, emozione
💛	amore, cuore, cuore giallo, emozione, giallo, innamorato
💚	amore, cuore, cuore verde, emozione, verde
💙	amore, azzurro, blu, cuore, cuore blu, emozione
🩵	affetto, amore, azzurro, celeste, cuore, cuore azzurro, emozione
💜	amore, cuore, cuore viola, emozione, viola
🤎	amore, cuore, cuore di colore marrone, cuore marrone, emozione, forma, marrone
🖤	crudele, cuore, cuore nero, dolore, nero, tristezza
🩶	amore, ardesia, argento, cuore, cuore grigio, emozione, grigio
🤍	bianco, cuore, cuore bianco, emozione
💋	bacio, impronta della bocca, labbra, romanticismo, romantico, rossetto, segno delle labbra, sexy
💯	100, 100 punti, cento, d’accordo, massimo, punteggio, punteggio pieno, punti, sicuro, tutto
💢	arrabbiato, emozione, fumetto, rabbia, simbolo
💥	bomba, boom, collisione, emozione, esplodere, esplosione, fumetto, simbolo collisione
💫	fumetto, stella cadente, stella con scia, vertiginoso, vorticoso
💦	acqua, allenamento, fumetto, gocce, gocce di sudore, gocciolare, schizzo, sudata, sudato, sudore
💨	andare, correre, emozione, fuga, fumetto, fumo, nuvola di polvere, scappare, soffio, vento
🕳️	buco, fumetto, nero, tombino
💬	dialogo, fumetto, mmm, nuvoletta, parlare, puntini, sospensione, sta scrivendo, sto scrivendo, testo
👁‍🗨	fumetto, nuvoletta, occhio, occhio nel fumetto, spiare, testimone
🗨️	dialogo, fumetto, fumetto a sinistra, nuvoletta, parlare, sinistra
🗯️	arrabbiato, dialogo, fumetto, nuvoletta rabbia, rabbia, urlare
💭	fumetto, idea, inventare, nuvola, nuvoletta, pensare, realizzare, riflettere, sognare a occhi aperti
💤	Zzz, dormire, dormita, fumetto, ho sonno, pisolino, russare, sonnellino, sonno, stanco
👋	a dopo, ci sei?, ci vediamo, ciao, ciaone, gesto di saluto, mano, mano aperta, mano che saluta, salutare, schiaffo
👋🏻	a dopo, carnagione chiara, ci sei?, ci vediamo, ciao, ciaone, gesto di saluto, mano, mano aperta, mano che saluta, mano che saluta: carnagione chiara, salutare, schiaffo
👋🏼	a dopo, carnagione abbastanza chiara, ci sei?, ci vediamo, ciao, ciaone, gesto di saluto, mano, mano aperta, mano che saluta, mano che saluta: carnagione abbastanza chiara, salutare, schiaffo
👋🏽	a dopo, carnagione olivastra, ci sei?, ci vediamo, ciao, ciaone, gesto di saluto, mano, mano aperta, mano che saluta, mano che saluta: carnagione olivastra, salutare, schiaffo
👋🏾	a dopo, carnagione abbastanza scura, ci sei?, ci vediamo, ciao, ciaone, gesto di saluto, mano, mano aperta, mano che saluta, mano che saluta: carnagione abbastanza scura, salutare, schiaffo
👋🏿	a dopo, carnagione scura, ci sei?, ci vediamo, ciao, ciaone, gesto di saluto, mano, mano aperta, mano che saluta, mano che saluta: carnagione scura, salutare, schiaffo
🤚	alzata, ciao, ciaone, dorso mano alzata, mano
🤚🏻	alzata, carnagione chiara, ciao, ciaone, dorso mano alzata, dorso mano alzata: carnagione chiara, mano
🤚🏼	alzata, carnagione abbastanza chiara, ciao, ciaone, dorso mano alzata, dorso mano alzata: carnagione abbastanza chiara, mano
🤚🏽	alzata, carnagione olivastra, ciao, ciaone, dorso mano alzata, dorso mano alzata: carnagione olivastra, mano
🤚🏾	alzata, carnagione abbastanza scura, ciao, ciaone, dorso mano alzata, dorso mano alzata: carnagione abbastanza scura, mano
🤚🏿	alzata, carnagione scura, ciao, ciaone, dorso mano alzata, dorso mano alzata: carnagione scura, mano
🖐️	batti cinque, batti il cinque, cinque, dita, fermo, gesto, high five, mano, mano alzata, mano aperta, palmo della mano, stop, un attimo
🖐🏻	batti cinque, batti il cinque, carnagione chiara, cinque, dita, fermo, gesto, high five, mano, mano alzata, mano aperta, mano aperta: carnagione chiara, palmo della mano, stop, un attimo
🖐🏼	batti cinque, batti il cinque, carnagione abbastanza chiara, cinque, dita, fermo, gesto, high five, mano, mano alzata, mano aperta, mano aperta: carnagione abbastanza chiara, palmo della mano, stop, un attimo
🖐🏽	batti cinque, batti il cinque, carnagione olivastra, cinque, dita, fermo, gesto, high five, mano, mano alzata, mano aperta, mano aperta: carnagione olivastra, palmo della mano, stop, un attimo
🖐🏾	batti cinque, batti il cinque, carnagione abbastanza scura, cinque, dita, fermo, gesto, high five, mano, mano alzata, mano aperta, mano aperta: carnagione abbastanza scura, palmo della mano, stop, un attimo
🖐🏿	batti cinque, batti il cinque, carnagione scura, cinque, dita, fermo, gesto, high five, mano, mano alzata, mano aperta, mano aperta: carnagione scura, palmo della mano, stop, un attimo
✋️	alzata, carta, cinque, mano, mano alzata, mano aperta
✋🏻	alzata, carnagione chiara, carta, cinque, mano, mano alzata: carnagione chiara, mano aperta
✋🏼	alzata, carnagione abbastanza chiara, carta, cinque, mano, mano alzata: carnagione abbastanza chiara, mano aperta
✋🏽	alzata, carnagione olivastra, carta, cinque, mano, mano alzata: carnagione olivastra, mano aperta
✋🏾	alzata, carnagione abbastanza scura, carta, cinque, mano, mano alzata: carnagione abbastanza scura, mano aperta
✋🏿	alzata, carnagione scura, carta, cinque, mano, mano alzata: carnagione scura, mano aperta
🖖	Spock, mano, mano aperta, mano di Spock, saluto, saluto vulcaniano
🖖🏻	Spock, carnagione chiara, mano, mano aperta, mano di Spock, saluto, saluto vulcaniano, saluto vulcaniano: carnagione chiara
🖖🏼	Spock, carnagione abbastanza chiara, mano, mano aperta, mano di Spock, saluto, saluto vulcaniano, saluto vulcaniano: carnagione abbastanza chiara
🖖🏽	Spock, carnagione olivastra, mano, mano aperta, mano di Spock, saluto, saluto vulcaniano, saluto vulcaniano: carnagione olivastra
🖖🏾	Spock, carnagione abbastanza scura, mano, mano aperta, mano di Spock, saluto, saluto vulcaniano, saluto vulcaniano: carnagione abbastanza scura
🖖🏿	Spock, carnagione scura, mano, mano aperta, mano di Spock, saluto, saluto vulcaniano, saluto vulcaniano: carnagione scura
🫱	dare la mano, destra, mano, mano rivolta a destra, verso destra
🫱🏻	carnagione chiara, dare la mano, destra, mano, mano rivolta a destra, mano rivolta a destra: carnagione chiara, verso destra
🫱🏼	carnagione abbastanza chiara, dare la mano, destra, mano, mano rivolta a destra, mano rivolta a destra: carnagione abbastanza chiara, verso destra
🫱🏽	carnagione olivastra, dare la mano, destra, mano, mano rivolta a destra, mano rivolta a destra: carnagione olivastra, verso destra
🫱🏾	carnagione abbastanza scura, dare la mano, destra, mano, mano rivolta a destra, mano rivolta a destra: carnagione abbastanza scura, verso destra
🫱🏿	carnagione scura, dare la mano, destra, mano, mano rivolta a destra, mano rivolta a destra: carnagione scura, verso destra
🫱🏻‍🫲🏼	accordo, affare, affare fatto, carnagione abbastanza chiara, carnagione chiara, conoscere, d’accordo, mani, mani che si stringono, mano, ok, patto, piacere, presentarsi, promessa, promettere, stretta di mano, stretta di mano: carnagione chiara e carnagione abbastanza chiara, stringersi la mano, ti presento, vi presento
🫱🏻‍🫲🏽	accordo, affare, affare fatto, carnagione chiara, carnagione olivastra, conoscere, d’accordo, mani, mani che si stringono, mano, ok, patto, piacere, presentarsi, promessa, promettere, stretta di mano, stretta di mano: carnagione chiara e carnagione olivastra, stringersi la mano, ti presento, vi presento
🫱🏻‍🫲🏾	accordo, affare, affare fatto, carnagione abbastanza scura, carnagione chiara, conoscere, d’accordo, mani, mani che si stringono, mano, ok, patto, piacere, presentarsi, promessa, promettere, stretta di mano, stretta di mano: carnagione chiara e carnagione abbastanza scura, stringersi la mano, ti presento, vi presento
🫱🏻‍🫲🏿	accordo, affare, affare fatto, carnagione chiara, carnagione scura, conoscere, d’accordo, mani, mani che si stringono, mano, ok, patto, piacere, presentarsi, promessa, promettere, stretta di mano, stretta di mano: carnagione chiara e carnagione scura, stringersi la mano, ti presento, vi presento
🫱🏼‍🫲🏻	accordo, affare, affare fatto, carnagione abbastanza chiara, carnagione chiara, conoscere, d’accordo, mani, mani che si stringono, mano, ok, patto, piacere, presentarsi, promessa, promettere, stretta di mano, stretta di mano: carnagione abbastanza chiara e carnagione chiara, stringersi la mano, ti presento, vi presento
🫱🏼‍🫲🏽	accordo, affare, affare fatto, carnagione abbastanza chiara, carnagione olivastra, conoscere, d’accordo, mani, mani che si stringono, mano, ok, patto, piacere, presentarsi, promessa, promettere, stretta di mano, stretta di mano: carnagione abbastanza chiara e carnagione olivastra, stringersi la mano, ti presento, vi presento
🫱🏼‍🫲🏾	accordo, affare, affare fatto, carnagione abbastanza chiara, carnagione abbastanza scura, conoscere, d’accordo, mani, mani che si stringono, mano, ok, patto, piacere, presentarsi, promessa, promettere, stretta di mano, stretta di mano: carnagione abbastanza chiara e carnagione abbastanza scura, stringersi la mano, ti presento, vi presento
🫱🏼‍🫲🏿	accordo, affare, affare fatto, carnagione abbastanza chiara, carnagione scura, conoscere, d’accordo, mani, mani che si stringono, mano, ok, patto, piacere, presentarsi, promessa, promettere, stretta di mano, stretta di mano: carnagione abbastanza chiara e carnagione scura, stringersi la mano, ti presento, vi presento
🫱🏽‍🫲🏻	accordo, affare, affare fatto, carnagione chiara, carnagione olivastra, conoscere, d’accordo, mani, mani che si stringono, mano, ok, patto, piacere, presentarsi, promessa, promettere, stretta di mano, stretta di mano: carnagione olivastra e carnagione chiara, stringersi la mano, ti presento, vi presento
🫱🏽‍🫲🏼	accordo, affare, affare fatto, carnagione abbastanza chiara, carnagione olivastra, conoscere, d’accordo, mani, mani che si stringono, mano, ok, patto, piacere, presentarsi, promessa, promettere, stretta di mano, stretta di mano: carnagione olivastra e carnagione abbastanza chiara, stringersi la mano, ti presento, vi presento
🫱🏽‍🫲🏾	accordo, affare, affare fatto, carnagione abbastanza scura, carnagione olivastra, conoscere, d’accordo, mani, mani che si stringono, mano, ok, patto, piacere, presentarsi, promessa, promettere, stretta di mano, stretta di mano: carnagione olivastra e carnagione abbastanza scura, stringersi la mano, ti presento, vi presento
