‾	اوور اسٹرائیک, اوور لائن, خط اشتراک
👨‍🎨	آدمی, آرٹسٹ, تصویر کش, رنگ ریز, سنگر, فنکار, لوگ, مصور, نقاش
👨🏻‍🎨	آدمی, آرٹسٹ, تصویر کش, جلد کی ہلکی رنگت, رنگ ریز, سنگر, فنکار, فنکار: جلد کی ہلکی رنگت, لوگ, مصور, نقاش
👨🏼‍🎨	آدمی, آرٹسٹ, تصویر کش, جلد کی درمیانی -ہلکی رنگت, رنگ ریز, سنگر, فنکار, فنکار: جلد کی درمیانی -ہلکی رنگت, لوگ, مصور, نقاش
👨🏽‍🎨	آدمی, آرٹسٹ, تصویر کش, جلد کی درمیانی رنگت, رنگ ریز, سنگر, فنکار, فنکار: جلد کی درمیانی رنگت, لوگ, مصور, نقاش
👨🏾‍🎨	آدمی, آرٹسٹ, تصویر کش, جلد کی درمیانی سیاہ رنگت, رنگ ریز, سنگر, فنکار, فنکار: جلد کی درمیانی سیاہ رنگت, لوگ, مصور, نقاش
👨🏿‍🎨	آدمی, آرٹسٹ, تصویر کش, جلد کی سیاہ رنگت, رنگ ریز, سنگر, فنکار, فنکار: جلد کی سیاہ رنگت, لوگ, مصور, نقاش
👩‍🎨	آرٹسٹ, رنگ خانہ, سنگر, فنکارہ, لوگ, مُصوّرہ, پیلیٹ
👩🏻‍🎨	آرٹسٹ, جلد کی ہلکی رنگت, رنگ خانہ, سنگر, فنکارہ, فنکارہ: جلد کی ہلکی رنگت, لوگ, مُصوّرہ, پیلیٹ
👩🏼‍🎨	آرٹسٹ, جلد کی درمیانی -ہلکی رنگت, رنگ خانہ, سنگر, فنکارہ, فنکارہ: جلد کی درمیانی -ہلکی رنگت, لوگ, مُصوّرہ, پیلیٹ
👩🏽‍🎨	آرٹسٹ, جلد کی درمیانی رنگت, رنگ خانہ, سنگر, فنکارہ, فنکارہ: جلد کی درمیانی رنگت, لوگ, مُصوّرہ, پیلیٹ
👩🏾‍🎨	آرٹسٹ, جلد کی درمیانی سیاہ رنگت, رنگ خانہ, سنگر, فنکارہ, فنکارہ: جلد کی درمیانی سیاہ رنگت, لوگ, مُصوّرہ, پیلیٹ
👩🏿‍🎨	آرٹسٹ, جلد کی سیاہ رنگت, رنگ خانہ, سنگر, فنکارہ, فنکارہ: جلد کی سیاہ رنگت, لوگ, مُصوّرہ, پیلیٹ
🧑‍✈	جہاز, پائیلٹ
🧑🏻‍✈	جلد کی ہلکی رنگت, جہاز, پائیلٹ, پائیلٹ: جلد کی ہلکی رنگت
🧑🏼‍✈	جلد کی درمیانی -ہلکی رنگت, جہاز, پائیلٹ, پائیلٹ: جلد کی درمیانی -ہلکی رنگت
🧑🏽‍✈	جلد کی درمیانی رنگت, جہاز, پائیلٹ, پائیلٹ: جلد کی درمیانی رنگت
🧑🏾‍✈	جلد کی درمیانی سیاہ رنگت, جہاز, پائیلٹ, پائیلٹ: جلد کی درمیانی سیاہ رنگت
🧑🏿‍✈	جلد کی سیاہ رنگت, جہاز, پائیلٹ, پائیلٹ: جلد کی سیاہ رنگت
👨‍✈	آسمان, لوگ, مرد, مرد پائلٹ, پائلٹ, پلین چلانے والا, پیشہ, ہوائی جہاز
👨🏻‍✈	آسمان, جلد کی ہلکی رنگت, لوگ, مرد, مرد پائلٹ: جلد کی ہلکی رنگت, پائلٹ, پلین چلانے والا, پیشہ, ہوائی جہاز
👨🏼‍✈	آسمان, جلد کی درمیانی -ہلکی رنگت, لوگ, مرد, مرد پائلٹ: جلد کی درمیانی -ہلکی رنگت, پائلٹ, پلین چلانے والا, پیشہ, ہوائی جہاز
👨🏽‍✈	آسمان, جلد کی درمیانی رنگت, لوگ, مرد, مرد پائلٹ: جلد کی درمیانی رنگت, پائلٹ, پلین چلانے والا, پیشہ, ہوائی جہاز
👨🏾‍✈	آسمان, جلد کی درمیانی سیاہ رنگت, لوگ, مرد, مرد پائلٹ: جلد کی درمیانی سیاہ رنگت, پائلٹ, پلین چلانے والا, پیشہ, ہوائی جہاز
👨🏿‍✈	آسمان, جلد کی سیاہ رنگت, لوگ, مرد, مرد پائلٹ: جلد کی سیاہ رنگت, پائلٹ, پلین چلانے والا, پیشہ, ہوائی جہاز
👩‍✈	آسمان, خاتون پائلٹ, شغل, عورت, عورت پائلٹ, لوگ, پائلٹ, پلین اڑانے والی, پیشہ, ہوائی جہاز
👩🏻‍✈	آسمان, جلد کی ہلکی رنگت, خاتون پائلٹ, شغل, عورت, عورت پائلٹ: جلد کی ہلکی رنگت, لوگ, پائلٹ, پلین اڑانے والی, پیشہ, ہوائی جہاز
👩🏼‍✈	آسمان, جلد کی درمیانی -ہلکی رنگت, خاتون پائلٹ, شغل, عورت, عورت پائلٹ: جلد کی درمیانی -ہلکی رنگت, لوگ, پائلٹ, پلین اڑانے والی, پیشہ, ہوائی جہاز
👩🏽‍✈	آسمان, جلد کی درمیانی رنگت, خاتون پائلٹ, شغل, عورت, عورت پائلٹ: جلد کی درمیانی رنگت, لوگ, پائلٹ, پلین اڑانے والی, پیشہ, ہوائی جہاز
👩🏾‍✈	آسمان, جلد کی درمیانی سیاہ رنگت, خاتون پائلٹ, شغل, عورت, عورت پائلٹ: جلد کی درمیانی سیاہ رنگت, لوگ, پائلٹ, پلین اڑانے والی, پیشہ, ہوائی جہاز
👩🏿‍✈	آسمان, جلد کی سیاہ رنگت, خاتون پائلٹ, شغل, عورت, عورت پائلٹ: جلد کی سیاہ رنگت, لوگ, پائلٹ, پلین اڑانے والی, پیشہ, ہوائی جہاز
🧑‍🚀	خلا باز, خلاباز, راکٹ
🧑🏻‍🚀	جلد کی ہلکی رنگت, خلا باز, خلا باز: جلد کی ہلکی رنگت, خلاباز, راکٹ
🧑🏼‍🚀	جلد کی درمیانی -ہلکی رنگت, خلا باز, خلا باز: جلد کی درمیانی -ہلکی رنگت, خلاباز, راکٹ
🧑🏽‍🚀	جلد کی درمیانی رنگت, خلا باز, خلا باز: جلد کی درمیانی رنگت, خلاباز, راکٹ
🧑🏾‍🚀	جلد کی درمیانی سیاہ رنگت, خلا باز, خلا باز: جلد کی درمیانی سیاہ رنگت, خلاباز, راکٹ
🧑🏿‍🚀	جلد کی سیاہ رنگت, خلا باز, خلا باز: جلد کی سیاہ رنگت, خلاباز, راکٹ
👨‍🚀	افلاک, اڑتا سیارہ, خلا, خلا باز, خلا باز مرد, خلاباز, راکٹ, راکیٹ, فلک, لوگ, مرد, مرد خلاباز
👨🏻‍🚀	افلاک, اڑتا سیارہ, جلد کی ہلکی رنگت, خلا, خلا باز, خلا باز مرد, خلاباز, راکٹ, راکیٹ, فلک, لوگ, مرد, مرد خلاباز: جلد کی ہلکی رنگت
👨🏼‍🚀	افلاک, اڑتا سیارہ, جلد کی درمیانی -ہلکی رنگت, خلا, خلا باز, خلا باز مرد, خلاباز, راکٹ, راکیٹ, فلک, لوگ, مرد, مرد خلاباز: جلد کی درمیانی -ہلکی رنگت
👨🏽‍🚀	افلاک, اڑتا سیارہ, جلد کی درمیانی رنگت, خلا, خلا باز, خلا باز مرد, خلاباز, راکٹ, راکیٹ, فلک, لوگ, مرد, مرد خلاباز: جلد کی درمیانی رنگت
👨🏾‍🚀	افلاک, اڑتا سیارہ, جلد کی درمیانی سیاہ رنگت, خلا, خلا باز, خلا باز مرد, خلاباز, راکٹ, راکیٹ, فلک, لوگ, مرد, مرد خلاباز: جلد کی درمیانی سیاہ رنگت
👨🏿‍🚀	افلاک, اڑتا سیارہ, جلد کی سیاہ رنگت, خلا, خلا باز, خلا باز مرد, خلاباز, راکٹ, راکیٹ, فلک, لوگ, مرد, مرد خلاباز: جلد کی سیاہ رنگت
👩‍🚀	آسمان, افلاک, خاتون, خلا, خلاباز, خلاباز عورت, راکٹ, شغل, عورت خلاباز, لوگ, ماہرِ افلاکیات, مرد, پیشہ
👩🏻‍🚀	آسمان, افلاک, جلد کی ہلکی رنگت, خاتون, خلا, خلاباز, خلاباز عورت, راکٹ, شغل, عورت خلاباز, عورت خلاباز: جلد کی ہلکی رنگت, لوگ, ماہرِ افلاکیات, مرد, پیشہ
👩🏼‍🚀	آسمان, افلاک, جلد کی درمیانی -ہلکی رنگت, خاتون, خلا, خلاباز, خلاباز عورت, راکٹ, شغل, عورت خلاباز, عورت خلاباز: جلد کی درمیانی -ہلکی رنگت, لوگ, ماہرِ افلاکیات, مرد, پیشہ
👩🏽‍🚀	آسمان, افلاک, جلد کی درمیانی رنگت, خاتون, خلا, خلاباز, خلاباز عورت, راکٹ, شغل, عورت خلاباز, عورت خلاباز: جلد کی درمیانی رنگت, لوگ, ماہرِ افلاکیات, مرد, پیشہ
👩🏾‍🚀	آسمان, افلاک, جلد کی درمیانی سیاہ رنگت, خاتون, خلا, خلاباز, خلاباز عورت, راکٹ, شغل, عورت خلاباز, عورت خلاباز: جلد کی درمیانی سیاہ رنگت, لوگ, ماہرِ افلاکیات, مرد, پیشہ
👩🏿‍🚀	آسمان, افلاک, جلد کی سیاہ رنگت, خاتون, خلا, خلاباز, خلاباز عورت, راکٹ, شغل, عورت خلاباز, عورت خلاباز: جلد کی سیاہ رنگت, لوگ, ماہرِ افلاکیات, مرد, پیشہ
🧑‍🚒	فائر فائٹر, فائر ٹرک
🧑🏻‍🚒	جلد کی ہلکی رنگت, فائر فائٹر, فائر فائٹر: جلد کی ہلکی رنگت, فائر ٹرک
🧑🏼‍🚒	جلد کی درمیانی -ہلکی رنگت, فائر فائٹر, فائر فائٹر: جلد کی درمیانی -ہلکی رنگت, فائر ٹرک
🧑🏽‍🚒	جلد کی درمیانی رنگت, فائر فائٹر, فائر فائٹر: جلد کی درمیانی رنگت, فائر ٹرک
🧑🏾‍🚒	جلد کی درمیانی سیاہ رنگت, فائر فائٹر, فائر فائٹر: جلد کی درمیانی سیاہ رنگت, فائر ٹرک
🧑🏿‍🚒	جلد کی سیاہ رنگت, فائر فائٹر, فائر فائٹر: جلد کی سیاہ رنگت, فائر ٹرک
👨‍🚒	آگ, آگ بجھانے والا, فائر فائٹر, لوگ, مرد, مرد فائر فائٹر
👨🏻‍🚒	آگ, آگ بجھانے والا, جلد کی ہلکی رنگت, فائر فائٹر, لوگ, مرد, مرد فائر فائٹر, مرد فائر فائٹر: جلد کی ہلکی رنگت
👨🏼‍🚒	آگ, آگ بجھانے والا, جلد کی درمیانی -ہلکی رنگت, فائر فائٹر, لوگ, مرد, مرد فائر فائٹر, مرد فائر فائٹر: جلد کی درمیانی -ہلکی رنگت
👨🏽‍🚒	آگ, آگ بجھانے والا, جلد کی درمیانی رنگت, فائر فائٹر, لوگ, مرد, مرد فائر فائٹر, مرد فائر فائٹر: جلد کی درمیانی رنگت
👨🏾‍🚒	آگ, آگ بجھانے والا, جلد کی درمیانی سیاہ رنگت, فائر فائٹر, لوگ, مرد, مرد فائر فائٹر, مرد فائر فائٹر: جلد کی درمیانی سیاہ رنگت
👨🏿‍🚒	آگ, آگ بجھانے والا, جلد کی سیاہ رنگت, فائر فائٹر, لوگ, مرد, مرد فائر فائٹر, مرد فائر فائٹر: جلد کی سیاہ رنگت
👩‍🚒	آؤگ بجھانے والی خاتون, آتش فشاں, آگ, آگ بجھانے والی, خاتون, شعلہ بجھانے والی, شغل, عورت, عورت فائر فائٹر, فائر فائٹر, لوگ, مرد, پیشہ
👩🏻‍🚒	آؤگ بجھانے والی خاتون, آتش فشاں, آگ, آگ بجھانے والی, جلد کی ہلکی رنگت, خاتون, شعلہ بجھانے والی, شغل, عورت, عورت فائر فائٹر, عورت فائر فائٹر: جلد کی ہلکی رنگت, فائر فائٹر, لوگ, مرد, پیشہ
👩🏼‍🚒	آؤگ بجھانے والی خاتون, آتش فشاں, آگ, آگ بجھانے والی, جلد کی درمیانی -ہلکی رنگت, خاتون, شعلہ بجھانے والی, شغل, عورت, عورت فائر فائٹر, عورت فائر فائٹر: جلد کی درمیانی -ہلکی رنگت, فائر فائٹر, لوگ, مرد, پیشہ
👩🏽‍🚒	آؤگ بجھانے والی خاتون, آتش فشاں, آگ, آگ بجھانے والی, جلد کی درمیانی رنگت, خاتون, شعلہ بجھانے والی, شغل, عورت, عورت فائر فائٹر, عورت فائر فائٹر: جلد کی درمیانی رنگت, فائر فائٹر, لوگ, مرد, پیشہ
👩🏾‍🚒	آؤگ بجھانے والی خاتون, آتش فشاں, آگ, آگ بجھانے والی, جلد کی درمیانی سیاہ رنگت, خاتون, شعلہ بجھانے والی, شغل, عورت, عورت فائر فائٹر, عورت فائر فائٹر: جلد کی درمیانی سیاہ رنگت, فائر فائٹر, لوگ, مرد, پیشہ
👩🏿‍🚒	آؤگ بجھانے والی خاتون, آتش فشاں, آگ, آگ بجھانے والی, جلد کی سیاہ رنگت, خاتون, شعلہ بجھانے والی, شغل, عورت, عورت فائر فائٹر, عورت فائر فائٹر: جلد کی سیاہ رنگت, فائر فائٹر, لوگ, مرد, پیشہ
👮	آدمی, آفیسر, افسر, تھانیدار, عملدار, لوگ, محکمۂ پولیس, مرد, پولیس, پولیس آفیسر
👮🏻	آدمی, آفیسر, افسر, تھانیدار, جلد کی ہلکی رنگت, عملدار, لوگ, محکمۂ پولیس, مرد, پولیس, پولیس آفیسر: جلد کی ہلکی رنگت
👮🏼	آدمی, آفیسر, افسر, تھانیدار, جلد کی درمیانی -ہلکی رنگت, عملدار, لوگ, محکمۂ پولیس, مرد, پولیس, پولیس آفیسر: جلد کی درمیانی -ہلکی رنگت
👮🏽	آدمی, آفیسر, افسر, تھانیدار, جلد کی درمیانی رنگت, عملدار, لوگ, محکمۂ پولیس, مرد, پولیس, پولیس آفیسر: جلد کی درمیانی رنگت
👮🏾	آدمی, آفیسر, افسر, تھانیدار, جلد کی درمیانی سیاہ رنگت, عملدار, لوگ, محکمۂ پولیس, مرد, پولیس, پولیس آفیسر: جلد کی درمیانی سیاہ رنگت
👮🏿	آدمی, آفیسر, افسر, تھانیدار, جلد کی سیاہ رنگت, عملدار, لوگ, محکمۂ پولیس, مرد, پولیس, پولیس آفیسر: جلد کی سیاہ رنگت
👮‍♂	آفیسر, مرد, مرد پولیس آفیسر, پولیس, پولیس اسٹیشن
👮🏻‍♂	آفیسر, جلد کی ہلکی رنگت, مرد, مرد پولیس آفیسر: جلد کی ہلکی رنگت, پولیس, پولیس اسٹیشن
👮🏼‍♂	آفیسر, جلد کی درمیانی -ہلکی رنگت, مرد, مرد پولیس آفیسر: جلد کی درمیانی -ہلکی رنگت, پولیس, پولیس اسٹیشن
👮🏽‍♂	آفیسر, جلد کی درمیانی رنگت, مرد, مرد پولیس آفیسر: جلد کی درمیانی رنگت, پولیس, پولیس اسٹیشن
👮🏾‍♂	آفیسر, جلد کی درمیانی سیاہ رنگت, مرد, مرد پولیس آفیسر: جلد کی درمیانی سیاہ رنگت, پولیس, پولیس اسٹیشن
👮🏿‍♂	آفیسر, جلد کی سیاہ رنگت, مرد, مرد پولیس آفیسر: جلد کی سیاہ رنگت, پولیس, پولیس اسٹیشن
👮‍♀	آفیسر, خاتون افسر, خاتون پولس, عورت, عورت پولیس آفیسر, قانون, پولیس, پولیس اسٹیشن, پولیس انسپکٹر
👮🏻‍♀	آفیسر, جلد کی ہلکی رنگت, خاتون افسر, خاتون پولس, عورت, عورت پولیس آفیسر: جلد کی ہلکی رنگت, قانون, پولیس, پولیس اسٹیشن, پولیس انسپکٹر
