🧎🏾‍♂	ማእከላይ-ጸሊም ቆርበት ቆርበት, ሰብኣይ, ሰብኣይ ተንበርኪኹ፦ ማእከላይ-ጸሊም ቆርበት ቆርበት, ብርኪ, ተንበርኪኹ
🧎🏿‍♂	ሰብኣይ, ሰብኣይ ተንበርኪኹ፦ ጸሊም ቆርበት ቆርበት, ብርኪ, ተንበርኪኹ, ጸሊም ቆርበት ቆርበት
🧎‍♀	ሰበይቲ, ሰበይቲ ተንበርኪኻ, ብርኪ, ተንበርኪኹ
🧎🏻‍♀	ሰበይቲ, ሰበይቲ ተንበርኪኻ፦ ፍኹስ ዝበለ ቆርበት, ብርኪ, ተንበርኪኹ, ፍኹስ ዝበለ ቆርበት
🧎🏼‍♀	ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ሰበይቲ, ሰበይቲ ተንበርኪኻ፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ብርኪ, ተንበርኪኹ
🧎🏽‍♀	ማእከላይ ቆርበት ዘለዎ, ሰበይቲ, ሰበይቲ ተንበርኪኻ፦ ማእከላይ ቆርበት ዘለዎ, ብርኪ, ተንበርኪኹ
🧎🏾‍♀	ማእከላይ-ጸሊም ቆርበት ቆርበት, ሰበይቲ, ሰበይቲ ተንበርኪኻ፦ ማእከላይ-ጸሊም ቆርበት ቆርበት, ብርኪ, ተንበርኪኹ
🧎🏿‍♀	ሰበይቲ, ሰበይቲ ተንበርኪኻ፦ ጸሊም ቆርበት ቆርበት, ብርኪ, ተንበርኪኹ, ጸሊም ቆርበት ቆርበት
🧎‍➡	ሰብ, ሰብ ተንበርኪኹ ናብ የማን ዝዘረ, ብርኪ, ተንበርኪኹ
🧎🏻‍➡	ሰብ, ሰብ ተንበርኪኹ ናብ የማን ዝዘረ, ብርኪ, ተንበርኪኹ
🧎🏼‍➡	ሰብ, ሰብ ተንበርኪኹ ናብ የማን ዝዘረ, ብርኪ, ተንበርኪኹ
🧎🏽‍➡	ሰብ, ሰብ ተንበርኪኹ ናብ የማን ዝዘረ, ብርኪ, ተንበርኪኹ
🧎🏾‍➡	ሰብ, ሰብ ተንበርኪኹ ናብ የማን ዝዘረ, ብርኪ, ተንበርኪኹ
🧎🏿‍➡	ሰብ, ሰብ ተንበርኪኹ ናብ የማን ዝዘረ, ብርኪ, ተንበርኪኹ
🧎‍♀‍➡	ሰበይቲ, ሰበይቲ ተንበርኪኻ ናብ የማን ዝዘረ, ብርኪ, ተንበርኪኹ
🧎🏻‍♀‍➡	ሰበይቲ, ሰበይቲ ተንበርኪኻ ናብ የማን ዝዘረ, ብርኪ, ተንበርኪኹ
🧎🏼‍♀‍➡	ሰበይቲ, ሰበይቲ ተንበርኪኻ ናብ የማን ዝዘረ, ብርኪ, ተንበርኪኹ
🧎🏽‍♀‍➡	ሰበይቲ, ሰበይቲ ተንበርኪኻ ናብ የማን ዝዘረ, ብርኪ, ተንበርኪኹ
🧎🏾‍♀‍➡	ሰበይቲ, ሰበይቲ ተንበርኪኻ ናብ የማን ዝዘረ, ብርኪ, ተንበርኪኹ
🧎🏿‍♀‍➡	ሰበይቲ, ሰበይቲ ተንበርኪኻ ናብ የማን ዝዘረ, ብርኪ, ተንበርኪኹ
🧎‍♂‍➡	ሰብኣይ, ሰብኣይ ተንበርኪኹ ናብ የማን ዝዘረ, ብርኪ, ተንበርኪኹ
🧎🏻‍♂‍➡	ሰብኣይ, ሰብኣይ ተንበርኪኹ ናብ የማን ዝዘረ, ብርኪ, ተንበርኪኹ
🧎🏼‍♂‍➡	ሰብኣይ, ሰብኣይ ተንበርኪኹ ናብ የማን ዝዘረ, ብርኪ, ተንበርኪኹ
🧎🏽‍♂‍➡	ሰብኣይ, ሰብኣይ ተንበርኪኹ ናብ የማን ዝዘረ, ብርኪ, ተንበርኪኹ
🧎🏾‍♂‍➡	ሰብኣይ, ሰብኣይ ተንበርኪኹ ናብ የማን ዝዘረ, ብርኪ, ተንበርኪኹ
🧎🏿‍♂‍➡	ሰብኣይ, ሰብኣይ ተንበርኪኹ ናብ የማን ዝዘረ, ብርኪ, ተንበርኪኹ
🧑‍🦯	መርመራ ምግባር, ሰብ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ በትሪ ዘለዎ ሰብ, ፃዕዳ
🧑🏻‍🦯	መርመራ ምግባር, ሰብ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ በትሪ ዘለዎ ሰብ፦ ፍኹስ ዝበለ ቆርበት, ፃዕዳ, ፍኹስ ዝበለ ቆርበት
🧑🏼‍🦯	መርመራ ምግባር, ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ሰብ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ በትሪ ዘለዎ ሰብ፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ፃዕዳ
🧑🏽‍🦯	መርመራ ምግባር, ማእከላይ ቆርበት ዘለዎ, ሰብ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ በትሪ ዘለዎ ሰብ፦ ማእከላይ ቆርበት ዘለዎ, ፃዕዳ
🧑🏾‍🦯	መርመራ ምግባር, ማእከላይ-ጸሊም ቆርበት ቆርበት, ሰብ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ በትሪ ዘለዎ ሰብ፦ ማእከላይ-ጸሊም ቆርበት ቆርበት, ፃዕዳ
🧑🏿‍🦯	መርመራ ምግባር, ሰብ, በትሪ, ተበጻሕነት, ዕዉር, ጸሊም ቆርበት ቆርበት, ጻዕዳ በትሪ ዘለዎ ሰብ፦ ጸሊም ቆርበት ቆርበት, ፃዕዳ
🧑‍🦯‍➡	መርመራ ምግባር, ሰብ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ በትሪ ዘለዎ ሰብ ናብ የማን ዝዘረ, ፃዕዳ
🧑🏻‍🦯‍➡	መርመራ ምግባር, ሰብ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ በትሪ ዘለዎ ሰብ ናብ የማን ዝዘረ, ፃዕዳ
🧑🏼‍🦯‍➡	መርመራ ምግባር, ሰብ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ በትሪ ዘለዎ ሰብ ናብ የማን ዝዘረ, ፃዕዳ
🧑🏽‍🦯‍➡	መርመራ ምግባር, ሰብ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ በትሪ ዘለዎ ሰብ ናብ የማን ዝዘረ, ፃዕዳ
🧑🏾‍🦯‍➡	መርመራ ምግባር, ሰብ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ በትሪ ዘለዎ ሰብ ናብ የማን ዝዘረ, ፃዕዳ
🧑🏿‍🦯‍➡	መርመራ ምግባር, ሰብ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ በትሪ ዘለዎ ሰብ ናብ የማን ዝዘረ, ፃዕዳ
👨‍🦯	መርመራ ምግባር, ሰብኣይ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ በትሪ ዘለዎ ሰብኣይ, ፃዕዳ
👨🏻‍🦯	መርመራ ምግባር, ሰብኣይ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ በትሪ ዘለዎ ሰብኣይ፦ ፍኹስ ዝበለ ቆርበት, ፃዕዳ, ፍኹስ ዝበለ ቆርበት
👨🏼‍🦯	መርመራ ምግባር, ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ሰብኣይ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ በትሪ ዘለዎ ሰብኣይ፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ፃዕዳ
👨🏽‍🦯	መርመራ ምግባር, ማእከላይ ቆርበት ዘለዎ, ሰብኣይ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ በትሪ ዘለዎ ሰብኣይ፦ ማእከላይ ቆርበት ዘለዎ, ፃዕዳ
👨🏾‍🦯	መርመራ ምግባር, ማእከላይ-ጸሊም ቆርበት ቆርበት, ሰብኣይ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ በትሪ ዘለዎ ሰብኣይ፦ ማእከላይ-ጸሊም ቆርበት ቆርበት, ፃዕዳ
👨🏿‍🦯	መርመራ ምግባር, ሰብኣይ, በትሪ, ተበጻሕነት, ዕዉር, ጸሊም ቆርበት ቆርበት, ጻዕዳ በትሪ ዘለዎ ሰብኣይ፦ ጸሊም ቆርበት ቆርበት, ፃዕዳ
👨‍🦯‍➡	መርመራ ምግባር, ሰብኣይ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ በትሪ ዘለዎ ሰብኣይ ናብ የማን ዝዘረ, ፃዕዳ
👨🏻‍🦯‍➡	መርመራ ምግባር, ሰብኣይ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ በትሪ ዘለዎ ሰብኣይ ናብ የማን ዝዘረ, ፃዕዳ
👨🏼‍🦯‍➡	መርመራ ምግባር, ሰብኣይ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ በትሪ ዘለዎ ሰብኣይ ናብ የማን ዝዘረ, ፃዕዳ
👨🏽‍🦯‍➡	መርመራ ምግባር, ሰብኣይ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ በትሪ ዘለዎ ሰብኣይ ናብ የማን ዝዘረ, ፃዕዳ
👨🏾‍🦯‍➡	መርመራ ምግባር, ሰብኣይ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ በትሪ ዘለዎ ሰብኣይ ናብ የማን ዝዘረ, ፃዕዳ
👨🏿‍🦯‍➡	መርመራ ምግባር, ሰብኣይ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ በትሪ ዘለዎ ሰብኣይ ናብ የማን ዝዘረ, ፃዕዳ
👩‍🦯	መርመራ ምግባር, ሰበይቲ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ, ጻዕዳ በትሪ ዘለዋ ሰበይቲ
👩🏻‍🦯	መርመራ ምግባር, ሰበይቲ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ, ጻዕዳ በትሪ ዘለዋ ሰበይቲ፦ ፍኹስ ዝበለ ቆርበት, ፍኹስ ዝበለ ቆርበት
👩🏼‍🦯	መርመራ ምግባር, ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ሰበይቲ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ, ጻዕዳ በትሪ ዘለዋ ሰበይቲ፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ
👩🏽‍🦯	መርመራ ምግባር, ማእከላይ ቆርበት ዘለዎ, ሰበይቲ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ, ጻዕዳ በትሪ ዘለዋ ሰበይቲ፦ ማእከላይ ቆርበት ዘለዎ
👩🏾‍🦯	መርመራ ምግባር, ማእከላይ-ጸሊም ቆርበት ቆርበት, ሰበይቲ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ, ጻዕዳ በትሪ ዘለዋ ሰበይቲ፦ ማእከላይ-ጸሊም ቆርበት ቆርበት
👩🏿‍🦯	መርመራ ምግባር, ሰበይቲ, በትሪ, ተበጻሕነት, ዕዉር, ጸሊም ቆርበት ቆርበት, ጻዕዳ, ጻዕዳ በትሪ ዘለዋ ሰበይቲ፦ ጸሊም ቆርበት ቆርበት
👩‍🦯‍➡	መርመራ ምግባር, ሰበይቲ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ, ጻዕዳ በትሪ ዘለዋ ሰበይቲ ናብ የማን ዝዘረ
👩🏻‍🦯‍➡	መርመራ ምግባር, ሰበይቲ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ, ጻዕዳ በትሪ ዘለዋ ሰበይቲ ናብ የማን ዝዘረ
👩🏼‍🦯‍➡	መርመራ ምግባር, ሰበይቲ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ, ጻዕዳ በትሪ ዘለዋ ሰበይቲ ናብ የማን ዝዘረ
👩🏽‍🦯‍➡	መርመራ ምግባር, ሰበይቲ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ, ጻዕዳ በትሪ ዘለዋ ሰበይቲ ናብ የማን ዝዘረ
👩🏾‍🦯‍➡	መርመራ ምግባር, ሰበይቲ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ, ጻዕዳ በትሪ ዘለዋ ሰበይቲ ናብ የማን ዝዘረ
👩🏿‍🦯‍➡	መርመራ ምግባር, ሰበይቲ, በትሪ, ተበጻሕነት, ዕዉር, ጻዕዳ, ጻዕዳ በትሪ ዘለዋ ሰበይቲ ናብ የማን ዝዘረ
🧑‍🦼	ሰብ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝነብር ሰብ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
🧑🏻‍🦼	ሰብ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝነብር ሰብ፦ ፍኹስ ዝበለ ቆርበት, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ, ፍኹስ ዝበለ ቆርበት
🧑🏼‍🦼	ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ሰብ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝነብር ሰብ፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
🧑🏽‍🦼	ማእከላይ ቆርበት ዘለዎ, ሰብ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝነብር ሰብ፦ ማእከላይ ቆርበት ዘለዎ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
🧑🏾‍🦼	ማእከላይ-ጸሊም ቆርበት ቆርበት, ሰብ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝነብር ሰብ፦ ማእከላይ-ጸሊም ቆርበት ቆርበት, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
🧑🏿‍🦼	ሰብ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝነብር ሰብ፦ ጸሊም ቆርበት ቆርበት, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ, ጸሊም ቆርበት ቆርበት
🧑‍🦼‍➡	ሰብ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝነብር ሰብ ናብ የማን ዝዘረ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
🧑🏻‍🦼‍➡	ሰብ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝነብር ሰብ ናብ የማን ዝዘረ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
🧑🏼‍🦼‍➡	ሰብ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝነብር ሰብ ናብ የማን ዝዘረ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
🧑🏽‍🦼‍➡	ሰብ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝነብር ሰብ ናብ የማን ዝዘረ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
🧑🏾‍🦼‍➡	ሰብ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝነብር ሰብ ናብ የማን ዝዘረ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
🧑🏿‍🦼‍➡	ሰብ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝነብር ሰብ ናብ የማን ዝዘረ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
👨‍🦼	ሰብኣይ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝኸይድ ሰብኣይ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
👨🏻‍🦼	ሰብኣይ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝኸይድ ሰብኣይ፦ ፍኹስ ዝበለ ቆርበት, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ, ፍኹስ ዝበለ ቆርበት
👨🏼‍🦼	ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ሰብኣይ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝኸይድ ሰብኣይ፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
👨🏽‍🦼	ማእከላይ ቆርበት ዘለዎ, ሰብኣይ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝኸይድ ሰብኣይ፦ ማእከላይ ቆርበት ዘለዎ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
👨🏾‍🦼	ማእከላይ-ጸሊም ቆርበት ቆርበት, ሰብኣይ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝኸይድ ሰብኣይ፦ ማእከላይ-ጸሊም ቆርበት ቆርበት, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
👨🏿‍🦼	ሰብኣይ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝኸይድ ሰብኣይ፦ ጸሊም ቆርበት ቆርበት, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ, ጸሊም ቆርበት ቆርበት
👨‍🦼‍➡	ሰብኣይ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝኸይድ ሰብኣይ ናብ የማን ዝዘረ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
👨🏻‍🦼‍➡	ሰብኣይ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝኸይድ ሰብኣይ ናብ የማን ዝዘረ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
👨🏼‍🦼‍➡	ሰብኣይ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝኸይድ ሰብኣይ ናብ የማን ዝዘረ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
👨🏽‍🦼‍➡	ሰብኣይ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝኸይድ ሰብኣይ ናብ የማን ዝዘረ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
👨🏾‍🦼‍➡	ሰብኣይ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝኸይድ ሰብኣይ ናብ የማን ዝዘረ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
👨🏿‍🦼‍➡	ሰብኣይ, ብሞተር ዝሰርሕ, ብሞተር ዝሰርሕ ዓረብያ ስንኩላን ዝኸይድ ሰብኣይ ናብ የማን ዝዘረ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
👩‍🦼	ሰበይቲ, ብሞተር ዝሰርሕ, ተበጻሕነት, ዓረብያ ስንኩላን, ጓል ኣንስተይቲ ኣብ ሞተር ዝሰርሕ ዓረብያ ስንኩላን
👩🏻‍🦼	ሰበይቲ, ብሞተር ዝሰርሕ, ተበጻሕነት, ዓረብያ ስንኩላን, ጓል ኣንስተይቲ ኣብ ሞተር ዝሰርሕ ዓረብያ ስንኩላን፦ ፍኹስ ዝበለ ቆርበት, ፍኹስ ዝበለ ቆርበት
👩🏼‍🦼	ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ሰበይቲ, ብሞተር ዝሰርሕ, ተበጻሕነት, ዓረብያ ስንኩላን, ጓል ኣንስተይቲ ኣብ ሞተር ዝሰርሕ ዓረብያ ስንኩላን፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ
👩🏽‍🦼	ማእከላይ ቆርበት ዘለዎ, ሰበይቲ, ብሞተር ዝሰርሕ, ተበጻሕነት, ዓረብያ ስንኩላን, ጓል ኣንስተይቲ ኣብ ሞተር ዝሰርሕ ዓረብያ ስንኩላን፦ ማእከላይ ቆርበት ዘለዎ
👩🏾‍🦼	ማእከላይ-ጸሊም ቆርበት ቆርበት, ሰበይቲ, ብሞተር ዝሰርሕ, ተበጻሕነት, ዓረብያ ስንኩላን, ጓል ኣንስተይቲ ኣብ ሞተር ዝሰርሕ ዓረብያ ስንኩላን፦ ማእከላይ-ጸሊም ቆርበት ቆርበት
👩🏿‍🦼	ሰበይቲ, ብሞተር ዝሰርሕ, ተበጻሕነት, ዓረብያ ስንኩላን, ጓል ኣንስተይቲ ኣብ ሞተር ዝሰርሕ ዓረብያ ስንኩላን፦ ጸሊም ቆርበት ቆርበት, ጸሊም ቆርበት ቆርበት
👩‍🦼‍➡	ሰበይቲ, ብሞተር ዝሰርሕ, ተበጻሕነት, ዓረብያ ስንኩላን, ጓል ኣንስተይቲ ኣብ ሞተር ዝሰርሕ ዓረብያ ስንኩላን ናብ የማን ዝዘረ
👩🏻‍🦼‍➡	ሰበይቲ, ብሞተር ዝሰርሕ, ተበጻሕነት, ዓረብያ ስንኩላን, ጓል ኣንስተይቲ ኣብ ሞተር ዝሰርሕ ዓረብያ ስንኩላን ናብ የማን ዝዘረ
👩🏼‍🦼‍➡	ሰበይቲ, ብሞተር ዝሰርሕ, ተበጻሕነት, ዓረብያ ስንኩላን, ጓል ኣንስተይቲ ኣብ ሞተር ዝሰርሕ ዓረብያ ስንኩላን ናብ የማን ዝዘረ
👩🏽‍🦼‍➡	ሰበይቲ, ብሞተር ዝሰርሕ, ተበጻሕነት, ዓረብያ ስንኩላን, ጓል ኣንስተይቲ ኣብ ሞተር ዝሰርሕ ዓረብያ ስንኩላን ናብ የማን ዝዘረ
👩🏾‍🦼‍➡	ሰበይቲ, ብሞተር ዝሰርሕ, ተበጻሕነት, ዓረብያ ስንኩላን, ጓል ኣንስተይቲ ኣብ ሞተር ዝሰርሕ ዓረብያ ስንኩላን ናብ የማን ዝዘረ
👩🏿‍🦼‍➡	ሰበይቲ, ብሞተር ዝሰርሕ, ተበጻሕነት, ዓረብያ ስንኩላን, ጓል ኣንስተይቲ ኣብ ሞተር ዝሰርሕ ዓረብያ ስንኩላን ናብ የማን ዝዘረ
🧑‍🦽	ማንዋል, ሰብ, ሰብ ኣብ ማንዋል ዓረብያ ስንኩላን, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
🧑🏻‍🦽	ማንዋል, ሰብ, ሰብ ኣብ ማንዋል ዓረብያ ስንኩላን፦ ፍኹስ ዝበለ ቆርበት, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ, ፍኹስ ዝበለ ቆርበት
🧑🏼‍🦽	ማንዋል, ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ሰብ, ሰብ ኣብ ማንዋል ዓረብያ ስንኩላን፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
🧑🏽‍🦽	ማንዋል, ማእከላይ ቆርበት ዘለዎ, ሰብ, ሰብ ኣብ ማንዋል ዓረብያ ስንኩላን፦ ማእከላይ ቆርበት ዘለዎ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
🧑🏾‍🦽	ማንዋል, ማእከላይ-ጸሊም ቆርበት ቆርበት, ሰብ, ሰብ ኣብ ማንዋል ዓረብያ ስንኩላን፦ ማእከላይ-ጸሊም ቆርበት ቆርበት, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
🧑🏿‍🦽	ማንዋል, ሰብ, ሰብ ኣብ ማንዋል ዓረብያ ስንኩላን፦ ጸሊም ቆርበት ቆርበት, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ, ጸሊም ቆርበት ቆርበት
🧑‍🦽‍➡	ማንዋል, ሰብ, ሰብ ኣብ ማንዋል ዓረብያ ስንኩላን ናብ የማን ዝዘረ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
🧑🏻‍🦽‍➡	ማንዋል, ሰብ, ሰብ ኣብ ማንዋል ዓረብያ ስንኩላን ናብ የማን ዝዘረ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
🧑🏼‍🦽‍➡	ማንዋል, ሰብ, ሰብ ኣብ ማንዋል ዓረብያ ስንኩላን ናብ የማን ዝዘረ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
🧑🏽‍🦽‍➡	ማንዋል, ሰብ, ሰብ ኣብ ማንዋል ዓረብያ ስንኩላን ናብ የማን ዝዘረ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
🧑🏾‍🦽‍➡	ማንዋል, ሰብ, ሰብ ኣብ ማንዋል ዓረብያ ስንኩላን ናብ የማን ዝዘረ, ተበጻሕነት, ዓረብያ ስንኩላን ምኻድ
